# curie_map:
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   FLOPO: http://purl.obolibrary.org/obo/FLOPO_
#   skos: http://www.w3.org/2004/02/skos/core#
#   semapv: https://w3id.org/semapv/vocab/
#   sssom: https://w3id.org/sssom/
# mapping_set_id: http://purl.obolibrary.org/obo/flopo/mappings/flopo-colour-backbone.sssom.tsv
# mapping_set_description: Mappings of PATO colour classes and superseded FLOPO colour classes onto the FLOPO ISCC-NBS colour backbone (curator decision 2026-09-18). The predicate follows the OBO scope of the word: EXACT -> skos:exactMatch (skos:closeMatch when the source class is not ISCC-NBS defined), NARROW -> skos:broadMatch, RELATED -> skos:relatedMatch. The 27 reused PATO classes are backbone classes themselves and are not listed.
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: 2026-09-18
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	subject_source	synonym_scope	match_kind	flags	comment
FLOPO:0980282	green-striped	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980283	yellow green-veined	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980284	bluish-lilac	skos:relatedMatch	FLOPO:0988008	purple	semapv:CompositeMatching	0.5	FLOPO composition	RELATED	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'lilac' class 'purple' (tending towards 'bluish').
FLOPO:0980287	pointed black	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980290	pale blue flushed with purple	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980295	greenish brown	skos:broadMatch	FLOPO:0988003	brown	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'greenish').
FLOPO:0980297	green and purplish	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980298	pale greenish red	skos:broadMatch	FLOPO:0988001	red	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	components_cross_level1|compound_head_rule|degree_modifier	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'greenish red'.
FLOPO:0980301	white and lilac	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980302	white, lilac	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980303	bright lilac-blue	skos:broadMatch	FLOPO:0988007	blue	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	components_cross_level1|compound_head_rule|degree_modifier	Modifier 'bright' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'lilac blue'.
FLOPO:0980305	large pale cream	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980309	pale lilac-pink	skos:relatedMatch	FLOPO:0988008	purple	semapv:CompositeMatching	0.6	FLOPO composition	RELATED	modified	crosses_level1|degree_modifier	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'lilac pink'.
FLOPO:0980311	white rosy-lilac	skos:relatedMatch	FLOPO:0988008	purple	semapv:CompositeMatching	0.5	FLOPO composition	RELATED	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'lilac' class 'purple' (tending towards 'white rosy').
FLOPO:0980312	green flushed red	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980313	pinkish green	skos:broadMatch	FLOPO:0988006	green	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'green' class 'green' (tending towards 'pinkish').
FLOPO:0980314	reddish-brown	skos:exactMatch	PATO:0001287	reddish brown	semapv:LexicalMatching	0.9	FLOPO composition	EXACT	iscc_variant		Spelling/hyphenation variant of the ISCC-NBS name 'reddish brown'.
FLOPO:0980315	pale creamy-white	skos:broadMatch	FLOPO:0988009	white	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	components_cross_level1|compound_head_rule|degree_modifier	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'creamy white'.
FLOPO:0980317	white flushed with pale lilac	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980319	reduced to yellow stamens	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980321	papery yellow	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980327	whitish lilac	skos:relatedMatch	FLOPO:0988008	purple	semapv:CompositeMatching	0.6	FLOPO composition	RELATED	modified	crosses_level1|degree_modifier	Modifier 'whitish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'lilac'.
FLOPO:0980329	reddish brown	skos:exactMatch	PATO:0001287	reddish brown	semapv:LexicalMatching	0.95	FLOPO composition	EXACT	iscc_literal		Literal ISCC-NBS name 'reddish brown' (level 2).
FLOPO:0980332	rosy-pink	skos:broadMatch	FLOPO:0988000	pink	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'pink' class 'pink' (tending towards 'rosy').
FLOPO:0980336	greenish red	skos:broadMatch	FLOPO:0988001	red	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'red' class 'red' (tending towards 'greenish').
FLOPO:0980338	pinkish red	skos:broadMatch	FLOPO:0988001	red	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'red' class 'red' (tending towards 'pinkish').
FLOPO:0980340	bright lilac and pink	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980345	tubular creamy	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980348	lilac-pink	skos:relatedMatch	FLOPO:0988008	purple	semapv:ManualMappingCuration	0.7	FLOPO composition	RELATED	vernacular	crosses_level1	Lexical equivalent of 'lilac'. Documented senses span ISCC-NBS block(s) 206 210 217 222 223 226 227 237 240 241 244 248 249 250 252 253 across level-1 categories pink, purple; no backbone class below color covers all senses, so the word is a RELATED synonym of the majority/fallback level-1 class. M synonyms: Lilaceous, Lilas, Mauvette; txt line OCR-garbled (source/blocks read from PDF page image); PDF p.159 Sense tier used: botanical (2 sense(s)); all sources give blocks 5 10 18 206 209 210 217 221 222 223 226 227 228 231 232 233 237 240 241 244 248 249 250 252 253 261 262.
FLOPO:0980351	white tinged with pink	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980353	red flushed pale yellowish	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980355	green flushed with red	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980356	creamy-green	skos:broadMatch	FLOPO:0988006	green	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'green' class 'green' (tending towards 'creamy').
FLOPO:0980365	dead white	skos:broadMatch	FLOPO:0988009	white	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	degree_modifier	Modifier 'dead' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'white'.
FLOPO:0980366	purple-magenta	skos:relatedMatch	FLOPO:0988001	red	semapv:CompositeMatching	0.5	FLOPO composition	RELATED	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'magenta' class 'red' (tending towards 'purple').
FLOPO:0980367	blue and white	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980368	white flushed with purplish	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980369	variable, white flushed with purplish	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980378	fleshy green	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980381	purple-brown	skos:broadMatch	FLOPO:0988003	brown	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'purple').
FLOPO:0980384	shiny green	skos:broadMatch	FLOPO:0988023	green (ISCC-NBS level 2)	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	degree_modifier|level_homonym	Modifier 'shiny' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'green'.
FLOPO:0980386	dark pinkish purple	skos:broadMatch	FLOPO:0988008	purple	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	components_cross_level1|compound_head_rule|degree_modifier	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'pinkish purple'.
FLOPO:0980387	pale blue to almost white	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980389	yellow and blue-green	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980395	deep rosy	skos:relatedMatch	FLOPO:0988000	pink	semapv:CompositeMatching	0.6	FLOPO composition	RELATED	modified	crosses_level1|degree_modifier	Modifier 'deep' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'rosy'.
FLOPO:0980400	white flushed with deep pink	sssom:NoTermFound	sssom:NoTermFound		semapv:ManualMappingCuration		FLOPO composition		unresolved		
FLOPO:0980407	silvery-green	skos:broadMatch	FLOPO:0988006	green	semapv:CompositeMatching	0.5	FLOPO composition	NARROW	compound_head	compound_head_rule|components_cross_level1	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'green' class 'green' (tending towards 'silvery').
FLOPO:0980408	deep rosy-red	skos:broadMatch	FLOPO:0988001	red	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	components_cross_level1|compound_head_rule|degree_modifier	Modifier 'deep' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'rosy red'.
FLOPO:0980414	deep magenta-pink	skos:broadMatch	FLOPO:0988000	pink	semapv:CompositeMatching	0.6	FLOPO composition	NARROW	modified	components_cross_level1|compound_head_rule|degree_modifier	Modifier 'deep' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'magenta pink'.
