po_id	po_label	pato_id	pato_label	proposed_label	review_scope	pato_is_attribute	evidence_count	origins	example_1	example_2	example_3	review_status	reviewer	review_date	review_notes
PO_0025174	spine stipule	PATO_0001365	spiny	spine stipule spiny	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia etbaica (Schweinf.) Kyal. & Boatwr. (p58): spiny stipules	Vachellia gerrardii var. najdensis (Chaudhary) Ragup., Seigler, Ebinger & Maslin (p60): stipular spines		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025174	spine stipule	PATO_0002310	robust	spine stipule robust	reusable_phenotype	false	2	saudi_ncvc:2	Faidherbia albida (Delile) A.Chev. (p51): strong	Vachellia origena (Hunde) Kyal. & Boatwr. (p63): strong, medium-sized spines		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0000122	length	capsule fruit length	reusable_trait	true	2	saudi_ncvc:2	Hypericum revolutum Vahl (p199): capsule 12 × 10 mm	Woodfordia fruticosa (L.) Kurz (p206): 6–10 mm long		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0001875	triangular	capsule fruit triangular	reusable_phenotype	false	2	saudi_ncvc:2	Euphorbia fractiflexa S.Carter & J.R.I.Wood (p286): three-angled	Euphorbia parciramulosa Schweinf. (p288): three-angled		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030098	schizocarp fruit	PATO_0000467	present	schizocarp fruit present	reusable_phenotype	false	2	saudi_ncvc:2	Pavonia burchellii (DC.) R.A.Dyer (p214): The fruit is a schizocarp	Pavonia triloba Guill. & Perr. (p215): Fruit schizocarpic		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0000453	glabrous	legume fruit glabrous	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): glabrous	Rhynchosia minima (L.) DC. (p299): glabrous pods		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0000454	hairy	legume fruit hairy	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia etbaica (Schweinf.) Kyal. & Boatwr. (p58): densely hairy	Vachellia johnwoodii (Boulos) Ragup., Seigler, Ebinger & Maslin (p61): hairy up to the base		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0001245	dark brown	legume fruit dark brown	reusable_phenotype	false	2	saudi_ncvc:2	Senegalia mellifera (Benth.) Seigler & Ebinger (p56): pods dark brown	Senna italica Mill. (p191): with a dark brown central area		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002215	falciform	legume fruit falciform	reusable_phenotype	false	2	saudi_ncvc:2	Prosopis koelziana Burkart (p53): falcate in shape	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): falcate		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002226	subcylindrical	legume fruit subcylindrical	reusable_phenotype	false	2	saudi_ncvc:2	Prosopis cineraria (L.) Druce (p52): subcylindrical	Tamarindus indica L. (p57): subcylindrical in shape		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002312	segmented	legume fruit segmented	reusable_phenotype	false	2	saudi_ncvc:2	Taverniera lappacea (Forssk.) DC. (p196): usually with 1–2 segments	Taverniera spartea DC. (p197): pods with 1–2 segments		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0002445	torsioned	legume fruit torsioned	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia tortilis subsp. tortilis (p67): pods are usually twisted	Sophora gibbosa (DC.) Yakovlev (p193): twisted pods		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0000946	oblong	nut fruit oblong	reusable_phenotype	false	2	saudi_ncvc:2	Lavandula atriplicifolia Benth. (p200): oblong	Lavandula dentata L. (p201): oblong		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0000952	brown	nut fruit brown	reusable_phenotype	false	2	saudi_ncvc:2	Lavandula dentata L. (p201): brown	Cyperus alternifolius L. (p283): brown tending to copper-coloured		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0000322	red	drupe fruit red	reusable_phenotype	false	2	saudi_ncvc:2	Ziziphus mucronata Willd. (p88): tending to red	Osyris lanceolata Hochst. & Steud. (p315): shiny red		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0001499	spherical	drupe fruit spherical	reusable_phenotype	false	2	saudi_ncvc:2	Premna resinosa (Hochst.) Schauer (p204): spherical	Osyris lanceolata Hochst. & Steud. (p315): spherical in shape		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0001979	lobed	drupe fruit lobed	reusable_phenotype	false	2	saudi_ncvc:2	Grewia erythraea Schweinf. (p208): 2–4-lobed	Grewia tenax (Forssk.) Fiori (p210): 2–4-lobed		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030108	berry fruit	PATO_0000921	width	berry fruit width	reusable_trait	true	2	saudi_ncvc:2	Maesa lanceolata Forssk. (p85): 5 mm wide	Cissus quadrangularis L. (p316): 6 mm wide		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030108	berry fruit	PATO_0001499	spherical	berry fruit spherical	reusable_phenotype	false	2	saudi_ncvc:2	Maesa lanceolata Forssk. (p85): globose	Rhoicissus revoilii Planch. (p317): spherical in shape		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030108	berry fruit	PATO_0001891	ovate	berry fruit ovate	reusable_phenotype	false	2	saudi_ncvc:2	Jasminum grandiflorum L. (p308): ovoid and rounded	Cissus quadrangularis L. (p316): ovoid in shape		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0002388	pedunculate	capitulum inflorescence pedunculate	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia johnwoodii (Boulos) Ragup., Seigler, Ebinger & Maslin (p61): on a peduncle	Baccharoides schimperi (DC.) Isawumi, El-Ghazaly & B.Nord. (p156): pedunculate		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0104031	cream	capitulum inflorescence cream	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia gerrardii var. najdensis (Chaudhary) Ragup., Seigler, Ebinger & Maslin (p60): creamy white	Vachellia origena (Hunde) Kyal. & Boatwr. (p63): creamy white		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000003	whole plant	PATO_0001249	dark green	whole plant dark green	reusable_phenotype	false	1	saudi_ncvc:1	Euphorbia ammak Schweinf. (p48): dark green in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000003	whole plant	PATO_0001734	semi-deciduous(plant)	whole plant semi-deciduous(plant)	reusable_phenotype	false	1	saudi_ncvc:1	Flueggea virosa (Roxb. ex Willd.) Royle (p83): semi-deciduous			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000003	whole plant	PATO_0104114	yellowish green	whole plant yellowish green	reusable_phenotype	false	1	saudi_ncvc:1	Capparis decidua (Forssk.) Edgew. (p170): yellowish green in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000013	cauline leaf	PATO_0000454	hairy	cauline leaf hairy	reusable_phenotype	false	1	saudi_ncvc:1	Deverra tortuosa (Desf.) DC. (p133): the upper cauline leaves are covered with hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000013	cauline leaf	PATO_0002359	broad	cauline leaf broad	reusable_phenotype	false	1	saudi_ncvc:1	Deverra tortuosa (Desf.) DC. (p133): the lower cauline leaves are broad			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000044	prop root	PATO_0000467	present	prop root present	reusable_phenotype	false	1	saudi_ncvc:1	Pandanus tectorius Parkinson (p82): supporting (prop) roots			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000048	leaf lamina vascular system	PATO_0000410	pinnate	leaf lamina vascular system pinnate	reusable_phenotype	false	1	saudi_ncvc:1	Trema orientale (L.) Blume (p36): pinnately veined			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000048	leaf lamina vascular system	PATO_0001482	prominent	leaf lamina vascular system prominent	reusable_phenotype	false	1	saudi_ncvc:1	Tarchonanthus camphoratus L. (p23): prominent venation on the lower side			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000049	leaf lamina abaxial epidermis	PATO_0000952	brown	leaf lamina abaxial epidermis brown	reusable_phenotype	false	1	saudi_ncvc:1	Cordia africana L. (p24): brownish			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000049	leaf lamina abaxial epidermis	PATO_0001252	light grey	leaf lamina abaxial epidermis light grey	reusable_phenotype	false	1	saudi_ncvc:1	Tarchonanthus camphoratus L. (p23): pale grey below			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000049	leaf lamina abaxial epidermis	PATO_0001408	ciliated	leaf lamina abaxial epidermis ciliated	reusable_phenotype	false	1	saudi_ncvc:1	Avicennia marina (p15): with small hair-like cilia on the lower side			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000050	leaf lamina adaxial epidermis	PATO_0000320	green	leaf lamina adaxial epidermis green	reusable_phenotype	false	1	saudi_ncvc:1	Avicennia marina (p15): bright green on the upper side			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000050	leaf lamina adaxial epidermis	PATO_0001373	glistening	leaf lamina adaxial epidermis glistening	reusable_phenotype	false	1	saudi_ncvc:1	Avicennia marina (p15): glossy bright green on the upper side			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000050	leaf lamina adaxial epidermis	PATO_0104007	greyish green	leaf lamina adaxial epidermis greyish green	reusable_phenotype	false	1	saudi_ncvc:1	Tarchonanthus camphoratus L. (p23): grey-green above			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000282	trichome	PATO_0001164	dense	trichome dense	reusable_phenotype	false	1	saudi_ncvc:1	Indigofera amorphoides Jaub. & Spach (p290): The stem has dense sharp hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000282	trichome	PATO_0001419	sharp	trichome sharp	reusable_phenotype	false	1	saudi_ncvc:1	Indigofera amorphoides Jaub. & Spach (p290): The stem has dense sharp hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004509	glandular trichome	PATO_0000323	white	glandular trichome white	reusable_phenotype	false	1	saudi_ncvc:1	Myrica salicifolia Hochst. ex A.Rich. (p78): white glandular hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004509	glandular trichome	PATO_0000467	present	glandular trichome present	reusable_phenotype	false	1	saudi_ncvc:1	Ehretia obtusifolia Hochst. ex A.DC. (p28): with glandular hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004509	glandular trichome	PATO_0002117	glandular	glandular trichome glandular	reusable_phenotype	false	1	saudi_ncvc:1	Indigofera colutea (Burm.f.) Merr. (p293): with glandular hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004511	seed trichome	PATO_0000324	yellow	seed trichome yellow	reusable_phenotype	false	1	saudi_ncvc:1	Baccharoides schimperi (DC.) Isawumi, El-Ghazaly & B.Nord. (p156): Seeds surrounded by yellow hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004518	bark	PATO_0104010	papyraceous	bark papyraceous	reusable_phenotype	false	1	saudi_ncvc:1	Senegalia asak (Forssk.) Kyal. & Boatwr. (p54): papery			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004545	shoot-borne shoot system	PATO_0000622	erect	shoot-borne shoot system erect	reusable_phenotype	false	1	saudi_ncvc:1	Geranium trilophum Boiss. (p302): branches are erect			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004545	shoot-borne shoot system	PATO_0002348	ligneous	shoot-borne shoot system ligneous	reusable_phenotype	false	1	saudi_ncvc:1	Adenia venenata Forssk. (p309): woody branches			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005031	microsporangiate strobilus	PATO_0000122	length	microsporangiate strobilus length	reusable_trait	true	1	saudi_ncvc:1	Juniperus procera Hochst. ex Endl. (p44): length of the male cones is 3-5 mm			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005032	megasporangiate strobilus	PATO_0001334	diameter	megasporangiate strobilus diameter	reusable_trait	true	1	saudi_ncvc:1	Juniperus procera Hochst. ex Endl. (p44): 4-8 mm in diameter			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005032	megasporangiate strobilus	PATO_0001629	aggregated	megasporangiate strobilus aggregated	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra foeminea Forssk. (p183): female cones axillary, clustered			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005032	megasporangiate strobilus	PATO_0002215	falciform	megasporangiate strobilus falciform	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra foeminea Forssk. (p183): short, hooked (recurved) stalk			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005032	megasporangiate strobilus	PATO_0002351	fleshy	megasporangiate strobilus fleshy	reusable_phenotype	false	1	saudi_ncvc:1	Juniperus phoenicea L. (p43): fruits fleshy			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005032	megasporangiate strobilus	PATO_0002476	terminal	megasporangiate strobilus terminal	reusable_phenotype	false	1	saudi_ncvc:1	Ephedra ciliata Fisch. & C.A.Mey. (p284): at the tips of young branches			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0006018	leaf adaxial epidermis	PATO_0000454	hairy	leaf adaxial epidermis hairy	reusable_phenotype	false	1	saudi_ncvc:1	Prunus arabica (Olivier) Meikle (p92): light (sparse) hairs;			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0006019	leaf abaxial epidermis	PATO_0000950	grey	leaf abaxial epidermis grey	reusable_phenotype	false	1	saudi_ncvc:1	Stephanotis schimperi (Decne.) S.Reuss, Liede & Meve (p266): greyish			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0006019	leaf abaxial epidermis	PATO_0001250	light green	leaf abaxial epidermis light green	reusable_phenotype	false	1	saudi_ncvc:1	Lepidagathis scariosa Nees (p112): lower surface light green			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0006019	leaf abaxial epidermis	PATO_0002341	tomentose	leaf abaxial epidermis tomentose	reusable_phenotype	false	1	saudi_ncvc:1	Orbivestus leopoldii (Sch.Bip. ex Walp.) H.Rob. (p159): covered beneath with short woolly hair			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0006034	leaflet margin	PATO_0001412	unstructured	leaflet margin unstructured	reusable_phenotype	false	1	saudi_ncvc:1	Vepris nobilis (Delile) Mziray (p95): entire margins			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009001	fruit	PATO_0001268	desaturated brown	fruit desaturated brown	reusable_phenotype	false	1	saudi_ncvc:1	Searsia retinorrhoea (Steud. ex Oliv.) Moffett (p18): pale brown with a pinkish tinge			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
